fips,X,race_eth,edu5,age4,SEX,Freq,sex,state,postal,GESTCEN,census.region,nate.subregion,nate.region
4,921,Other,somecol,1,1,18665,Male,Arizona,AZ,86,west,interior,west
4,4848,White,postgrad,1,2,9510,Female,Arizona,AZ,86,west,interior,west
4,7398,Hispanic,hs,4,2,13294,Female,Arizona,AZ,86,west,interior,west
4,4797,Other,postgrad,1,2,1117,Female,Arizona,AZ,86,west,interior,west
4,3879,Black,somecol,4,1,2345,Male,Arizona,AZ,86,west,interior,west
4,6633,Other,nohs,3,2,9215,Female,Arizona,AZ,86,west,interior,west
4,3828,White,postgrad,4,1,63458,Male,Arizona,AZ,86,west,interior,west
4,2655,Black,postgrad,3,1,3052,Male,Arizona,AZ,86,west,interior,west
4,6378,Hispanic,hs,3,2,33160,Female,Arizona,AZ,86,west,interior,west
4,7041,Other,somecol,3,2,21118,Female,Arizona,AZ,86,west,interior,west
4,8010,Hispanic,somecol,4,2,9091,Female,Arizona,AZ,86,west,interior,west
4,972,White,somecol,1,1,121485,Male,Arizona,AZ,86,west,interior,west
4,7959,Black,somecol,4,2,4077,Female,Arizona,AZ,86,west,interior,west
4,2553,Other,nohs,3,1,7455,Male,Arizona,AZ,86,west,interior,west
4,4134,Hispanic,col,1,2,11237,Female,Arizona,AZ,86,west,interior,west
4,1584,White,nohs,2,1,20781,Male,Arizona,AZ,86,west,interior,west
4,411,Black,nohs,1,1,3787,Male,Arizona,AZ,86,west,interior,west
4,8061,Other,somecol,4,2,4687,Female,Arizona,AZ,86,west,interior,west
4,1992,White,somecol,2,1,126317,Male,Arizona,AZ,86,west,interior,west
4,3165,Other,col,4,1,2288,Male,Arizona,AZ,86,west,interior,west
4,7092,White,somecol,3,2,213910,Female,Arizona,AZ,86,west,interior,west
4,3114,Hispanic,col,4,1,3053,Male,Arizona,AZ,86,west,interior,west
4,1227,Black,hs,2,1,8322,Male,Arizona,AZ,86,west,interior,west
4,54,Hispanic,col,1,1,8295,Male,Arizona,AZ,86,west,interior,west
4,6327,Black,hs,3,2,6744,Female,Arizona,AZ,86,west,interior,west
4,3,Black,col,1,1,2323,Male,Arizona,AZ,86,west,interior,west
4,2808,White,postgrad,3,1,74881,Male,Arizona,AZ,86,west,interior,west
4,1839,Black,somecol,2,1,12964,Male,Arizona,AZ,86,west,interior,west
4,3012,White,somecol,3,1,192808,Male,Arizona,AZ,86,west,interior,west
4,2043,Black,col,3,1,3596,Male,Arizona,AZ,86,west,interior,west
4,3420,White,hs,4,1,82967,Male,Arizona,AZ,86,west,interior,west
4,5970,Hispanic,somecol,2,2,53540,Female,Arizona,AZ,86,west,interior,west
4,2451,Black,nohs,3,1,2917,Male,Arizona,AZ,86,west,interior,west
4,5001,Other,somecol,1,2,21872,Female,Arizona,AZ,86,west,interior,west
4,1482,Hispanic,nohs,2,1,22720,Male,Arizona,AZ,86,west,interior,west
4,7551,Black,nohs,4,2,2756,Female,Arizona,AZ,86,west,interior,west
4,4236,White,col,1,2,50611,Female,Arizona,AZ,86,west,interior,west
4,513,Other,nohs,1,1,9826,Male,Arizona,AZ,86,west,interior,west
4,5613,Other,nohs,2,2,5155,Female,Arizona,AZ,86,west,interior,west
4,4440,White,hs,1,2,51854,Female,Arizona,AZ,86,west,interior,west
4,2298,Hispanic,hs,3,1,31868,Male,Arizona,AZ,86,west,interior,west
4,1125,Other,col,2,1,9993,Male,Arizona,AZ,86,west,interior,west
4,6021,Other,somecol,2,2,19606,Female,Arizona,AZ,86,west,interior,west
4,2502,Hispanic,nohs,3,1,30509,Male,Arizona,AZ,86,west,interior,west
4,156,White,col,1,1,35040,Male,Arizona,AZ,86,west,interior,west
4,1533,Other,nohs,2,1,5938,Male,Arizona,AZ,86,west,interior,west
4,6429,Other,hs,3,2,13075,Female,Arizona,AZ,86,west,interior,west
4,3369,Other,hs,4,1,3457,Male,Arizona,AZ,86,west,interior,west
4,6837,Other,postgrad,3,2,5215,Female,Arizona,AZ,86,west,interior,west
4,3318,Hispanic,hs,4,1,7418,Male,Arizona,AZ,86,west,interior,west
4,4491,Black,nohs,1,2,1910,Female,Arizona,AZ,86,west,interior,west
4,2145,Other,col,3,1,8121,Male,Arizona,AZ,86,west,interior,west
4,1176,White,col,2,1,79274,Male,Arizona,AZ,86,west,interior,west
4,7449,Other,hs,4,2,6387,Female,Arizona,AZ,86,west,interior,west
4,5103,Black,col,2,2,4477,Female,Arizona,AZ,86,west,interior,west
4,3930,Hispanic,somecol,4,1,8824,Male,Arizona,AZ,86,west,interior,west
4,7653,Other,nohs,4,2,8919,Female,Arizona,AZ,86,west,interior,west
4,2961,Other,somecol,3,1,14613,Male,Arizona,AZ,86,west,interior,west
4,4338,Hispanic,hs,1,2,43135,Female,Arizona,AZ,86,west,interior,west
4,4542,Hispanic,nohs,1,2,27610,Female,Arizona,AZ,86,west,interior,west
4,1278,Hispanic,hs,2,1,40003,Male,Arizona,AZ,86,west,interior,west
4,105,Other,col,1,1,4433,Male,Arizona,AZ,86,west,interior,west
4,1023,Black,col,2,1,4967,Male,Arizona,AZ,86,west,interior,west
4,3573,Other,nohs,4,1,5677,Male,Arizona,AZ,86,west,interior,west
4,7500,White,hs,4,2,136818,Female,Arizona,AZ,86,west,interior,west
4,4185,Other,col,1,2,6103,Female,Arizona,AZ,86,west,interior,west
4,1635,Black,postgrad,2,1,3083,Male,Arizona,AZ,86,west,interior,west
4,462,Hispanic,nohs,1,1,37158,Male,Arizona,AZ,86,west,interior,west
4,4389,Other,hs,1,2,12395,Female,Arizona,AZ,86,west,interior,west
4,5562,Hispanic,nohs,2,2,21763,Female,Arizona,AZ,86,west,interior,west
4,3216,White,col,4,1,68558,Male,Arizona,AZ,86,west,interior,west
4,7143,Black,col,4,2,1364,Female,Arizona,AZ,86,west,interior,west
4,5511,Black,nohs,2,2,1433,Female,Arizona,AZ,86,west,interior,west
4,7602,Hispanic,nohs,4,2,25045,Female,Arizona,AZ,86,west,interior,west
4,4287,Black,hs,1,2,6806,Female,Arizona,AZ,86,west,interior,west
4,6174,Hispanic,col,3,2,8479,Female,Arizona,AZ,86,west,interior,west
4,5205,Other,col,2,2,12354,Female,Arizona,AZ,86,west,interior,west
4,2859,Black,somecol,3,1,12620,Male,Arizona,AZ,86,west,interior,west
4,1890,Hispanic,somecol,2,1,49477,Male,Arizona,AZ,86,west,interior,west
4,3522,Hispanic,nohs,4,1,18566,Male,Arizona,AZ,86,west,interior,west
4,2094,Hispanic,col,3,1,10522,Male,Arizona,AZ,86,west,interior,west
4,3471,Black,nohs,4,1,2084,Male,Arizona,AZ,86,west,interior,west
4,7194,Hispanic,col,4,2,1299,Female,Arizona,AZ,86,west,interior,west
4,5358,Hispanic,hs,2,2,32316,Female,Arizona,AZ,86,west,interior,west
4,5052,White,somecol,1,2,118353,Female,Arizona,AZ,86,west,interior,west
4,5766,Hispanic,postgrad,2,2,8978,Female,Arizona,AZ,86,west,interior,west
4,6888,White,postgrad,3,2,65882,Female,Arizona,AZ,86,west,interior,west
4,5715,Black,postgrad,2,2,2048,Female,Arizona,AZ,86,west,interior,west
4,564,White,nohs,1,1,32464,Male,Arizona,AZ,86,west,interior,west
4,5664,White,nohs,2,2,12499,Female,Arizona,AZ,86,west,interior,west
4,1941,Other,somecol,2,1,15918,Male,Arizona,AZ,86,west,interior,west
4,5460,White,hs,2,2,53493,Female,Arizona,AZ,86,west,interior,west
4,5154,Hispanic,col,2,2,16350,Female,Arizona,AZ,86,west,interior,west
4,6072,White,somecol,2,2,126759,Female,Arizona,AZ,86,west,interior,west
4,7704,White,nohs,4,2,38722,Female,Arizona,AZ,86,west,interior,west
4,207,Black,hs,1,1,6910,Male,Arizona,AZ,86,west,interior,west
4,5817,Other,postgrad,2,2,7207,Female,Arizona,AZ,86,west,interior,west
4,6480,White,hs,3,2,132726,Female,Arizona,AZ,86,west,interior,west
4,1329,Other,hs,2,1,14494,Male,Arizona,AZ,86,west,interior,west
4,5307,Black,hs,2,2,4660,Female,Arizona,AZ,86,west,interior,west
4,1074,Hispanic,col,2,1,15478,Male,Arizona,AZ,86,west,interior,west
4,3624,White,nohs,4,1,29353,Male,Arizona,AZ,86,west,interior,west
4,2910,Hispanic,somecol,3,1,34981,Male,Arizona,AZ,86,west,interior,west
4,1737,Other,postgrad,2,1,3989,Male,Arizona,AZ,86,west,interior,west
4,6123,Black,col,3,2,4443,Female,Arizona,AZ,86,west,interior,west
4,7755,Black,postgrad,4,2,438,Female,Arizona,AZ,86,west,interior,west
4,3981,Other,somecol,4,1,2802,Male,Arizona,AZ,86,west,interior,west
4,5409,Other,hs,2,2,9498,Female,Arizona,AZ,86,west,interior,west
4,6531,Black,nohs,3,2,1717,Female,Arizona,AZ,86,west,interior,west
4,1380,White,hs,2,1,68282,Male,Arizona,AZ,86,west,interior,west
4,4593,Other,nohs,1,2,7837,Female,Arizona,AZ,86,west,interior,west
4,666,Hispanic,postgrad,1,1,1606,Male,Arizona,AZ,86,west,interior,west
4,7245,Other,col,4,2,3150,Female,Arizona,AZ,86,west,interior,west
4,615,Black,postgrad,1,1,288,Male,Arizona,AZ,86,west,interior,west
4,5256,White,col,2,2,78781,Female,Arizona,AZ,86,west,interior,west
4,4695,Black,postgrad,1,2,370,Female,Arizona,AZ,86,west,interior,west
4,1788,White,postgrad,2,1,36983,Male,Arizona,AZ,86,west,interior,west
4,1686,Hispanic,postgrad,2,1,7990,Male,Arizona,AZ,86,west,interior,west
4,309,Other,hs,1,1,17335,Male,Arizona,AZ,86,west,interior,west
4,717,Other,postgrad,1,1,1017,Male,Arizona,AZ,86,west,interior,west
4,3267,Black,hs,4,1,1823,Male,Arizona,AZ,86,west,interior,west
4,4644,White,nohs,1,2,17408,Female,Arizona,AZ,86,west,interior,west
4,7857,Other,postgrad,4,2,1413,Female,Arizona,AZ,86,west,interior,west
4,258,Hispanic,hs,1,1,54770,Male,Arizona,AZ,86,west,interior,west
4,7806,Hispanic,postgrad,4,2,2085,Female,Arizona,AZ,86,west,interior,west
4,360,White,hs,1,1,68923,Male,Arizona,AZ,86,west,interior,west
4,1431,Black,nohs,2,1,2305,Male,Arizona,AZ,86,west,interior,west
5,4747,Hispanic,postgrad,1,2,0,Female,Arkansas,AR,71,south,outer,south
5,7042,Other,somecol,3,2,3532,Female,Arkansas,AR,71,south,outer,south
5,4798,Other,postgrad,1,2,511,Female,Arkansas,AR,71,south,outer,south
5,7144,Black,col,4,2,1119,Female,Arkansas,AR,71,south,outer,south
5,5920,Black,somecol,2,2,19505,Female,Arkansas,AR,71,south,outer,south
5,4033,White,somecol,4,1,40422,Male,Arkansas,AR,71,south,outer,south
5,1228,Black,hs,2,1,22093,Male,Arkansas,AR,71,south,outer,south
5,7093,White,somecol,3,2,94334,Female,Arkansas,AR,71,south,outer,south
5,6991,Hispanic,somecol,3,2,2034,Female,Arkansas,AR,71,south,outer,south
5,3064,Black,col,4,1,1414,Male,Arkansas,AR,71,south,outer,south
5,157,White,col,1,1,15364,Male,Arkansas,AR,71,south,outer,south
5,1330,Other,hs,2,1,2270,Male,Arkansas,AR,71,south,outer,south
5,3676,Black,postgrad,4,1,704,Male,Arkansas,AR,71,south,outer,south
5,4849,White,postgrad,1,2,6638,Female,Arkansas,AR,71,south,outer,south
5,3166,Other,col,4,1,772,Male,Arkansas,AR,71,south,outer,south
5,6583,Hispanic,nohs,3,2,1762,Female,Arkansas,AR,71,south,outer,south
5,4084,Black,col,1,2,3857,Female,Arkansas,AR,71,south,outer,south
5,5869,White,postgrad,2,2,19560,Female,Arkansas,AR,71,south,outer,south
5,3778,Other,postgrad,4,1,588,Male,Arkansas,AR,71,south,outer,south
5,3727,Hispanic,postgrad,4,1,63,Male,Arkansas,AR,71,south,outer,south
5,4,Black,col,1,1,2013,Male,Arkansas,AR,71,south,outer,south
5,1585,White,nohs,2,1,19417,Male,Arkansas,AR,71,south,outer,south
5,208,Black,hs,1,1,15043,Male,Arkansas,AR,71,south,outer,south
5,4135,Hispanic,col,1,2,432,Female,Arkansas,AR,71,south,outer,south
5,2248,Black,hs,3,1,25387,Male,Arkansas,AR,71,south,outer,south
5,871,Hispanic,somecol,1,1,3441,Male,Arkansas,AR,71,south,outer,south
5,820,Black,somecol,1,1,18062,Male,Arkansas,AR,71,south,outer,south
5,1279,Hispanic,hs,2,1,3311,Male,Arkansas,AR,71,south,outer,south
5,3370,Other,hs,4,1,622,Male,Arkansas,AR,71,south,outer,south
5,769,White,postgrad,1,1,4395,Male,Arkansas,AR,71,south,outer,south
5,55,Hispanic,col,1,1,749,Male,Arkansas,AR,71,south,outer,south
5,1687,Hispanic,postgrad,2,1,754,Male,Arkansas,AR,71,south,outer,south
5,4237,White,col,1,2,22515,Female,Arkansas,AR,71,south,outer,south
5,1636,Black,postgrad,2,1,1657,Male,Arkansas,AR,71,south,outer,south
5,6940,Black,somecol,3,2,17185,Female,Arkansas,AR,71,south,outer,south
5,7909,White,postgrad,4,2,9611,Female,Arkansas,AR,71,south,outer,south
5,7195,Hispanic,col,4,2,0,Female,Arkansas,AR,71,south,outer,south
5,6022,Other,somecol,2,2,3772,Female,Arkansas,AR,71,south,outer,south
5,6226,Other,col,3,2,1961,Female,Arkansas,AR,71,south,outer,south
5,5971,Hispanic,somecol,2,2,3719,Female,Arkansas,AR,71,south,outer,south
5,6634,Other,nohs,3,2,1197,Female,Arkansas,AR,71,south,outer,south
5,1483,Hispanic,nohs,2,1,4369,Male,Arkansas,AR,71,south,outer,south
5,2401,White,hs,3,1,113569,Male,Arkansas,AR,71,south,outer,south
5,3115,Hispanic,col,4,1,21,Male,Arkansas,AR,71,south,outer,south
5,8011,Hispanic,somecol,4,2,186,Female,Arkansas,AR,71,south,outer,south
5,2350,Other,hs,3,1,2551,Male,Arkansas,AR,71,south,outer,south
5,7960,Black,somecol,4,2,3096,Female,Arkansas,AR,71,south,outer,south
5,4900,Black,somecol,1,2,19822,Female,Arkansas,AR,71,south,outer,south
5,1126,Other,col,2,1,891,Male,Arkansas,AR,71,south,outer,south
5,1381,White,hs,2,1,70718,Male,Arkansas,AR,71,south,outer,south
5,7654,Other,nohs,4,2,1443,Female,Arkansas,AR,71,south,outer,south
5,6685,White,nohs,3,2,28427,Female,Arkansas,AR,71,south,outer,south
5,1534,Other,nohs,2,1,975,Male,Arkansas,AR,71,south,outer,south
5,2197,White,col,3,1,43122,Male,Arkansas,AR,71,south,outer,south
5,1993,White,somecol,2,1,62823,Male,Arkansas,AR,71,south,outer,south
5,7552,Black,nohs,4,2,12002,Female,Arkansas,AR,71,south,outer,south
5,7297,White,col,4,2,18715,Female,Arkansas,AR,71,south,outer,south
5,2656,Black,postgrad,3,1,1329,Male,Arkansas,AR,71,south,outer,south
5,6124,Black,col,3,2,5313,Female,Arkansas,AR,71,south,outer,south
5,1177,White,col,2,1,32858,Male,Arkansas,AR,71,south,outer,south
5,259,Hispanic,hs,1,1,5196,Male,Arkansas,AR,71,south,outer,south
5,2554,Other,nohs,3,1,1144,Male,Arkansas,AR,71,south,outer,south
5,1840,Black,somecol,2,1,7640,Male,Arkansas,AR,71,south,outer,south
5,3013,White,somecol,3,1,75255,Male,Arkansas,AR,71,south,outer,south
5,8113,White,somecol,4,2,49612,Female,Arkansas,AR,71,south,outer,south
5,3217,White,col,4,1,20758,Male,Arkansas,AR,71,south,outer,south
5,3421,White,hs,4,1,64670,Male,Arkansas,AR,71,south,outer,south
5,2452,Black,nohs,3,1,10738,Male,Arkansas,AR,71,south,outer,south
5,5716,Black,postgrad,2,2,4119,Female,Arkansas,AR,71,south,outer,south
5,3829,White,postgrad,4,1,16421,Male,Arkansas,AR,71,south,outer,south
5,4288,Black,hs,1,2,16801,Female,Arkansas,AR,71,south,outer,south
5,310,Other,hs,1,1,1482,Male,Arkansas,AR,71,south,outer,south
5,514,Other,nohs,1,1,1242,Male,Arkansas,AR,71,south,outer,south
5,5614,Other,nohs,2,2,168,Female,Arkansas,AR,71,south,outer,south
5,4186,Other,col,1,2,641,Female,Arkansas,AR,71,south,outer,south
5,2299,Hispanic,hs,3,1,3053,Male,Arkansas,AR,71,south,outer,south
5,922,Other,somecol,1,1,2479,Male,Arkansas,AR,71,south,outer,south
5,3472,Black,nohs,4,1,7206,Male,Arkansas,AR,71,south,outer,south
5,2503,Hispanic,nohs,3,1,2795,Male,Arkansas,AR,71,south,outer,south
5,2962,Other,somecol,3,1,2682,Male,Arkansas,AR,71,south,outer,south
5,7603,Hispanic,nohs,4,2,596,Female,Arkansas,AR,71,south,outer,south
5,106,Other,col,1,1,397,Male,Arkansas,AR,71,south,outer,south
5,1738,Other,postgrad,2,1,1219,Male,Arkansas,AR,71,south,outer,south
5,6175,Hispanic,col,3,2,1437,Female,Arkansas,AR,71,south,outer,south
5,3319,Hispanic,hs,4,1,1053,Male,Arkansas,AR,71,south,outer,south
5,4492,Black,nohs,1,2,5701,Female,Arkansas,AR,71,south,outer,south
5,5461,White,hs,2,2,52108,Female,Arkansas,AR,71,south,outer,south
5,7246,Other,col,4,2,531,Female,Arkansas,AR,71,south,outer,south
5,6073,White,somecol,2,2,71874,Female,Arkansas,AR,71,south,outer,south
5,6277,White,col,3,2,46437,Female,Arkansas,AR,71,south,outer,south
5,5104,Black,col,2,2,8248,Female,Arkansas,AR,71,south,outer,south
5,412,Black,nohs,1,1,9354,Male,Arkansas,AR,71,south,outer,south
5,2044,Black,col,3,1,2559,Male,Arkansas,AR,71,south,outer,south
5,8062,Other,somecol,4,2,1592,Female,Arkansas,AR,71,south,outer,south
5,4339,Hispanic,hs,1,2,3590,Female,Arkansas,AR,71,south,outer,south
5,4543,Hispanic,nohs,1,2,1161,Female,Arkansas,AR,71,south,outer,south
5,361,White,hs,1,1,63313,Male,Arkansas,AR,71,south,outer,south
5,3625,White,nohs,4,1,29822,Male,Arkansas,AR,71,south,outer,south
5,4951,Hispanic,somecol,1,2,4609,Female,Arkansas,AR,71,south,outer,south
5,2605,White,nohs,3,1,40144,Male,Arkansas,AR,71,south,outer,south
5,1432,Black,nohs,2,1,4667,Male,Arkansas,AR,71,south,outer,south
5,7705,White,nohs,4,2,43325,Female,Arkansas,AR,71,south,outer,south
5,6736,Black,postgrad,3,2,2718,Female,Arkansas,AR,71,south,outer,south
5,4390,Other,hs,1,2,2846,Female,Arkansas,AR,71,south,outer,south
5,5359,Hispanic,hs,2,2,2718,Female,Arkansas,AR,71,south,outer,south
5,7399,Hispanic,hs,4,2,1083,Female,Arkansas,AR,71,south,outer,south
5,5767,Hispanic,postgrad,2,2,420,Female,Arkansas,AR,71,south,outer,south
5,7348,Black,hs,4,2,4780,Female,Arkansas,AR,71,south,outer,south
5,2707,Hispanic,postgrad,3,1,340,Male,Arkansas,AR,71,south,outer,south
5,6889,White,postgrad,3,2,26116,Female,Arkansas,AR,71,south,outer,south
5,565,White,nohs,1,1,18791,Male,Arkansas,AR,71,south,outer,south
5,6379,Hispanic,hs,3,2,1901,Female,Arkansas,AR,71,south,outer,south
5,7756,Black,postgrad,4,2,934,Female,Arkansas,AR,71,south,outer,south
5,1891,Hispanic,somecol,2,1,2103,Male,Arkansas,AR,71,south,outer,south
5,4441,White,hs,1,2,43474,Female,Arkansas,AR,71,south,outer,south
5,5410,Other,hs,2,2,2168,Female,Arkansas,AR,71,south,outer,south
5,3268,Black,hs,4,1,3422,Male,Arkansas,AR,71,south,outer,south
5,5818,Other,postgrad,2,2,697,Female,Arkansas,AR,71,south,outer,south
5,3931,Hispanic,somecol,4,1,459,Male,Arkansas,AR,71,south,outer,south
5,6481,White,hs,3,2,110863,Female,Arkansas,AR,71,south,outer,south
5,3880,Black,somecol,4,1,2426,Male,Arkansas,AR,71,south,outer,south
5,616,Black,postgrad,1,1,57,Male,Arkansas,AR,71,south,outer,south
5,5512,Black,nohs,2,2,4440,Female,Arkansas,AR,71,south,outer,south
5,5002,Other,somecol,1,2,2876,Female,Arkansas,AR,71,south,outer,south
5,5665,White,nohs,2,2,15514,Female,Arkansas,AR,71,south,outer,south
5,2911,Hispanic,somecol,3,1,624,Male,Arkansas,AR,71,south,outer,south
5,3574,Other,nohs,4,1,1103,Male,Arkansas,AR,71,south,outer,south
5,973,White,somecol,1,1,63368,Male,Arkansas,AR,71,south,outer,south
5,3523,Hispanic,nohs,4,1,421,Male,Arkansas,AR,71,south,outer,south
5,7450,Other,hs,4,2,1961,Female,Arkansas,AR,71,south,outer,south
5,6532,Black,nohs,3,2,8357,Female,Arkansas,AR,71,south,outer,south
5,4645,White,nohs,1,2,14793,Female,Arkansas,AR,71,south,outer,south
5,667,Hispanic,postgrad,1,1,16,Male,Arkansas,AR,71,south,outer,south
5,1789,White,postgrad,2,1,12840,Male,Arkansas,AR,71,south,outer,south
5,5053,White,somecol,1,2,75434,Female,Arkansas,AR,71,south,outer,south
5,5206,Other,col,2,2,1417,Female,Arkansas,AR,71,south,outer,south
5,6430,Other,hs,3,2,3319,Female,Arkansas,AR,71,south,outer,south
5,7807,Hispanic,postgrad,4,2,69,Female,Arkansas,AR,71,south,outer,south
5,1024,Black,col,2,1,4526,Male,Arkansas,AR,71,south,outer,south
5,2095,Hispanic,col,3,1,262,Male,Arkansas,AR,71,south,outer,south
5,6328,Black,hs,3,2,23441,Female,Arkansas,AR,71,south,outer,south
5,5155,Hispanic,col,2,2,1253,Female,Arkansas,AR,71,south,outer,south
5,463,Hispanic,nohs,1,1,3746,Male,Arkansas,AR,71,south,outer,south
5,1942,Other,somecol,2,1,2922,Male,Arkansas,AR,71,south,outer,south
5,2809,White,postgrad,3,1,23200,Male,Arkansas,AR,71,south,outer,south
5,7858,Other,postgrad,4,2,387,Female,Arkansas,AR,71,south,outer,south
5,4594,Other,nohs,1,2,1236,Female,Arkansas,AR,71,south,outer,south
5,4696,Black,postgrad,1,2,345,Female,Arkansas,AR,71,south,outer,south
5,6838,Other,postgrad,3,2,1111,Female,Arkansas,AR,71,south,outer,south
5,6787,Hispanic,postgrad,3,2,132,Female,Arkansas,AR,71,south,outer,south
5,1075,Hispanic,col,2,1,517,Male,Arkansas,AR,71,south,outer,south
5,2758,Other,postgrad,3,1,1359,Male,Arkansas,AR,71,south,outer,south
5,3982,Other,somecol,4,1,488,Male,Arkansas,AR,71,south,outer,south
5,718,Other,postgrad,1,1,30,Male,Arkansas,AR,71,south,outer,south
5,2860,Black,somecol,3,1,10356,Male,Arkansas,AR,71,south,outer,south
5,5308,Black,hs,2,2,12141,Female,Arkansas,AR,71,south,outer,south
5,5257,White,col,2,2,38404,Female,Arkansas,AR,71,south,outer,south
5,2146,Other,col,3,1,1704,Male,Arkansas,AR,71,south,outer,south
5,5563,Hispanic,nohs,2,2,2600,Female,Arkansas,AR,71,south,outer,south
5,7501,White,hs,4,2,95330,Female,Arkansas,AR,71,south,outer,south
6,7400,Hispanic,hs,4,2,84839,Female,California,CA,93,west,pacific,west
6,7196,Hispanic,col,4,2,15757,Female,California,CA,93,west,pacific,west
6,5972,Hispanic,somecol,2,2,346296,Female,California,CA,93,west,pacific,west
6,5921,Black,somecol,2,2,88863,Female,California,CA,93,west,pacific,west
6,7298,White,col,4,2,243080,Female,California,CA,93,west,pacific,west
6,5870,White,postgrad,2,2,224828,Female,California,CA,93,west,pacific,west
6,7043,Other,somecol,3,2,191912,Female,California,CA,93,west,pacific,west
6,7349,Black,hs,4,2,34098,Female,California,CA,93,west,pacific,west
6,821,Black,somecol,1,1,85255,Male,California,CA,93,west,pacific,west
6,6278,White,col,3,2,537572,Female,California,CA,93,west,pacific,west
6,6227,Other,col,3,2,208867,Female,California,CA,93,west,pacific,west
6,5105,Black,col,2,2,32326,Female,California,CA,93,west,pacific,west
6,872,Hispanic,somecol,1,1,479980,Male,California,CA,93,west,pacific,west
6,4136,Hispanic,col,1,2,94031,Female,California,CA,93,west,pacific,west
6,1535,Other,nohs,2,1,27900,Male,California,CA,93,west,pacific,west
6,3167,Other,col,4,1,60850,Male,California,CA,93,west,pacific,west
6,6992,Hispanic,somecol,3,2,269426,Female,California,CA,93,west,pacific,west
6,4034,White,somecol,4,1,363160,Male,California,CA,93,west,pacific,west
6,770,White,postgrad,1,1,33370,Male,California,CA,93,west,pacific,west
6,1229,Black,hs,2,1,52326,Male,California,CA,93,west,pacific,west
6,4748,Hispanic,postgrad,1,2,17024,Female,California,CA,93,west,pacific,west
6,6329,Black,hs,3,2,61045,Female,California,CA,93,west,pacific,west
6,5,Black,col,1,1,16957,Male,California,CA,93,west,pacific,west
6,6941,Black,somecol,3,2,139947,Female,California,CA,93,west,pacific,west
6,4391,Other,hs,1,2,71139,Female,California,CA,93,west,pacific,west
6,3677,Black,postgrad,4,1,9409,Male,California,CA,93,west,pacific,west
6,2249,Black,hs,3,1,74636,Male,California,CA,93,west,pacific,west
6,3218,White,col,4,1,267426,Male,California,CA,93,west,pacific,west
6,2198,White,col,3,1,541396,Male,California,CA,93,west,pacific,west
6,1484,Hispanic,nohs,2,1,179617,Male,California,CA,93,west,pacific,west
6,7094,White,somecol,3,2,871914,Female,California,CA,93,west,pacific,west
6,7553,Black,nohs,4,2,26201,Female,California,CA,93,west,pacific,west
